ensembl_gene_id,entrezgene_id,hgnc_symbol
ENSG00000168229,5729,PTGDR
ENSG00000125384,5732,PTGER2
ENSG00000141570,57332,CBX8
ENSG00000154118,57338,JPH3
ENSG00000159248,57369,GJD2
ENSG00000111732,57379,AICDA
ENSG00000126785,57381,RHOJ
ENSG00000207569,574034,MIR433
ENSG00000208001,574038,MIR431
ENSG00000206811,574042,SNORA10
ENSG00000274684,57407,NMRAL1
ENSG00000153406,57407,NMRAL1
ENSG00000087494,5744,PTHLH
ENSG00000207761,574408,MIR329-1
ENSG00000207762,574409,MIR329-2
ENSG00000208004,574410,MIR323B
ENSG00000199107,574413,MIR409
ENSG00000199012,574433,MIR412
ENSG00000199092,574434,MIR410
ENSG00000283556,574435,MIR376B
ENSG00000208027,574436,MIR485
ENSG00000207989,574450,MIR493
ENSG00000272458,574451,MIR432
ENSG00000194717,574452,MIR494
ENSG00000207743,574453,MIR495
ENSG00000207961,574454,MIR496
ENSG00000207639,574455,MIR193B
ENSG00000165795,57447,NDRG2
ENSG00000100626,57452,GALNT16
ENSG00000263137,574538,
ENSG00000249695,574538,
ENSG00000057704,57458,TMCC3
ENSG00000111110,57460,PPM1H
ENSG00000162065,57465,TBC1D24
ENSG00000054690,57475,PLEKHH1
ENSG00000103404,57478,USP31
ENSG00000133103,57511,COG6
ENSG00000159433,57519,STARD9
ENSG00000196935,57522,SRGAP1
ENSG00000205978,57523,NYNRIN
ENSG00000167971,57524,CASKIN1
ENSG00000136383,57538,ALPK3
ENSG00000087448,57542,KLHL42
ENSG00000087301,57544,TXNDC16
ENSG00000172840,57546,PDP2
ENSG00000118369,57558,USP35
ENSG00000151239,5756,TWF1
ENSG00000166188,57567,ZNF319
ENSG00000126814,57570,TRMT5
ENSG00000276416,57578,UNC79
ENSG00000133958,57578,UNC79
ENSG00000215271,57594,HOMEZ
ENSG00000183092,57596,BEGAIN
ENSG00000055483,57602,USP36
ENSG00000090975,57605,PITPNM2
ENSG00000066084,57609,DIP2B
ENSG00000141084,57610,RANBP10
ENSG00000167178,57611,ISLR2
ENSG00000104142,57617,VPS18
ENSG00000150361,57626,KLHL1
ENSG00000159335,5763,PTMS
ENSG00000150990,57647,DHX37
ENSG00000012822,57658,CALCOCO1
ENSG00000112787,57666,FBRSL1
ENSG00000100888,57680,CHD8
ENSG00000171724,57687,VAT1L
ENSG00000078687,57690,TNRC6C
ENSG00000111364,57696,DDX55
ENSG00000187790,57697,FANCM
ENSG00000167566,57701,NCKAP5L
ENSG00000278326,57718,PPP4R4
ENSG00000119698,57718,PPP4R4
ENSG00000103742,57722,IGDCC4
ENSG00000111679,5777,PTPN6
ENSG00000197562,57799,RAB40C
ENSG00000169410,5780,PTPN9
ENSG00000179295,5781,PTPN11
ENSG00000100814,57820,CCNB1IP1
ENSG00000119725,57862,ZNF410
ENSG00000127329,5787,PTPRB
ENSG00000151490,5800,PTPRO
ENSG00000153233,5801,PTPRR
ENSG00000165553,58157,NGB
ENSG00000123307,58158,NEUROD4
ENSG00000103175,58189,WFDC1
ENSG00000119688,5826,ABCD4
ENSG00000176894,5827,PXMP2
ENSG00000125124,583,BBS2
ENSG00000288217,5830,PEX5
ENSG00000139197,5830,PEX5
ENSG00000100504,5836,PYGL
ENSG00000141179,58488,PCTP
ENSG00000136379,58489,ABHD17C
ENSG00000140463,585,BBS4
ENSG00000119707,58517,RBM25
ENSG00000178257,58531,PRM3
ENSG00000129515,58533,SNX6
ENSG00000126838,5858,PZP
ENSG00000060982,586,BCAT1
ENSG00000111540,5869,RAB5B
ENSG00000175582,5870,RAB6A
ENSG00000069974,5873,RAB27A
ENSG00000285193,5875,RABGGTA
ENSG00000100949,5875,RABGGTA
ENSG00000108774,5878,RAB5C
ENSG00000051180,5888,RAD51
ENSG00000108384,5889,RAD51C
ENSG00000182185,5890,RAD51B
ENSG00000080823,5891,MOK
ENSG00000002016,5893,RAD52
ENSG00000132341,5901,RAN
ENSG00000127314,5908,RAP1B
ENSG00000125249,5911,RAP2A
ENSG00000172819,5916,RARG
ENSG00000058335,5923,RASGRF1
ENSG00000139687,5925,RB1
ENSG00000032219,5926,ARID4A
ENSG00000073614,5927,KDM5A
ENSG00000074527,59277,NTN4
ENSG00000122257,5930,RBBP6
ENSG00000103479,5934,RBL2
ENSG00000111199,59341,TRPV4
ENSG00000121064,59342,SCPEP1
ENSG00000076067,5939,RBMS2
ENSG00000213578,594855,CPLX3
ENSG00000200623,595098,SNORD18A
ENSG00000202529,595099,SNORD18B
ENSG00000117906,5955,RCN2
ENSG00000135437,5959,RDH5
ENSG00000004700,5965,RECQL
ENSG00000140379,597,BCL2A1
ENSG00000133119,5983,RFC3
ENSG00000111445,5985,RFC5
ENSG00000111783,5992,RFX4
ENSG00000133111,5994,RFXAP
ENSG00000281988,6011,GRK1
ENSG00000288263,6011,GRK1
ENSG00000185974,6011,GRK1
ENSG00000140522,6017,RLBP1
ENSG00000129538,6035,RNASE1
ENSG00000169385,6036,RNASE2
ENSG00000169397,6037,RNASE3
ENSG00000258818,6038,RNASE4
ENSG00000169413,6039,RNASE6
ENSG00000151748,60485,SAV1
ENSG00000061794,60488,MRPS35
ENSG00000127870,6049,RNF6
ENSG00000138621,60490,PPCDC
ENSG00000137500,60492,CCDC90B
ENSG00000282873,605,BCL7A
ENSG00000110987,605,BCL7A
ENSG00000140488,60677,CELF6
ENSG00000141756,60681,FKBP10
ENSG00000100802,60686,C14orf93
ENSG00000048462,608,TNFRSF17
ENSG00000069667,6095,RORA
ENSG00000140986,6123,RPL3L
ENSG00000174444,6124,RPL4
ENSG00000089009,6128,RPL6
ENSG00000214511,613227,HIGD1C
ENSG00000167526,6137,RPL13
ENSG00000122026,6144,RPL21
ENSG00000131469,6155,RPL27
ENSG00000165502,6166,RPL36AL
ENSG00000229117,6171,RPL41
ENSG00000089157,6175,RPLP0
ENSG00000137818,6176,RPLP1
ENSG00000140988,6187,RPS2
ENSG00000184716,619189,SERINC4
ENSG00000207742,619555,MIR487A
ENSG00000134419,6210,RPS15A
ENSG00000100739,623,BDKRB1
ENSG00000197728,6231,RPS26
ENSG00000213741,6235,RPS29
ENSG00000166592,6236,RRAD
ENSG00000130779,6249,CLIP1
ENSG00000139970,6252,RTN1
ENSG00000198838,6263,RYR3
ENSG00000005187,6296,ACSM3
ENSG00000165821,6297,SALL2
ENSG00000103449,6299,SALL1
ENSG00000135452,6302,TSPAN31
ENSG00000204842,6311,ATXN2
ENSG00000196876,6334,SCN8A
ENSG00000111319,6337,SCNN1A
ENSG00000168447,6338,SCNN1B
ENSG00000166828,6340,SCNN1G
ENSG00000185739,6345,SRL
ENSG00000151746,636,BICD1
ENSG00000102970,6361,CCL17
ENSG00000102962,6367,CCL22
ENSG00000006210,6376,CX3CL1
ENSG00000100439,63874,ABHD4
ENSG00000151445,63894,VIPAS39
ENSG00000127586,63922,CHTF18
ENSG00000166869,63928,CHP2
ENSG00000129657,6397,SEC14L1
ENSG00000071537,6400,SEL1L
ENSG00000110876,6404,SELPLG
ENSG00000139746,64062,RBM26
ENSG00000282937,64063,PRSS22
ENSG00000005001,64063,PRSS22
ENSG00000151322,64067,NPAS3
ENSG00000198732,64093,SMOC1
ENSG00000197299,641,BLM
ENSG00000278268,64112,MOAP1
ENSG00000165943,64112,MOAP1
ENSG00000167207,64127,NOD2
ENSG00000285395,64131,XYLT1
ENSG00000103489,64131,XYLT1
ENSG00000015532,64132,XYLT2
ENSG00000205669,641372,ACOT6
ENSG00000222036,641455,POTEM
ENSG00000258429,64146,PDF
ENSG00000278156,641467,TSC22D1-AS1
ENSG00000258498,64150,DIO3OS
ENSG00000167261,64174,DPEP2
ENSG00000141096,64180,DPEP3
ENSG00000181552,64184,EDDM3B
ENSG00000119669,64207,IRF2BPL
ENSG00000089116,64211,LHX5
ENSG00000288257,64220,STRA6
ENSG00000137868,64220,STRA6
ENSG00000167965,64223,MLST8
ENSG00000228824,642345,MIR4500HG
ENSG00000136450,6426,SRSF1
ENSG00000161547,6427,SRSF2
ENSG00000007384,64285,RHBDF1
ENSG00000100650,6430,SRSF5
ENSG00000156860,64319,FBRS
ENSG00000258102,643246,MAP1LC3B2
ENSG00000132953,64328,XPO4
ENSG00000061936,6433,SFSWAP
ENSG00000123329,64333,ARHGAP9
ENSG00000188277,643338,C15orf62
ENSG00000232070,643382,TMEM253
ENSG00000175820,643677,CCDC168
ENSG00000123411,64375,IKZF4
ENSG00000260078,643802,
ENSG00000008516,64386,MMP25
ENSG00000139899,643866,CBLN3
ENSG00000103994,64397,ZNF106
ENSG00000072415,64398,PALS1
ENSG00000166971,64400,AKTIP
ENSG00000139880,64403,CDH24
ENSG00000257780,644076,GLYCAM1
ENSG00000183655,64410,KLHL25
ENSG00000108823,6442,SGCA
ENSG00000203485,64423,INF2
ENSG00000111707,64426,SUDS3
ENSG00000075089,64431,ACTR6
ENSG00000102683,6445,SGCG
ENSG00000277614,6447,SCG5
ENSG00000281931,6447,SCG5
ENSG00000166922,6447,SCG5
ENSG00000176753,644809,PAK6-AS1
ENSG00000233041,644844,PHGR1
ENSG00000197253,64499,TPSB2
ENSG00000277445,64506,CPEB1
ENSG00000214575,64506,CPEB1
ENSG00000177350,645683,RPL13AP3
ENSG00000258791,645687,LINC00520
ENSG00000140600,6457,SH3GL3
ENSG00000172243,64581,CLEC7A
ENSG00000197599,645811,CCDC154
ENSG00000181619,64582,GPR135
ENSG00000169594,646,BNC1
ENSG00000259156,646096,CHEK2P2
ENSG00000215131,646174,C16orf90
ENSG00000183379,646658,SYNDIG1L
ENSG00000189167,646799,ZAR1L
ENSG00000183476,646892,SH2D7
ENSG00000276333,64711,HS3ST6
ENSG00000162040,64711,HS3ST6
ENSG00000185615,64714,PDIA2
ENSG00000253309,647174,SERPINE3
ENSG00000059145,64718,UNKL
ENSG00000182199,6472,SHMT2
ENSG00000285566,647264,
ENSG00000227729,647286,RD3L
ENSG00000226174,647310,TEX22
ENSG00000165792,64745,METTL17
ENSG00000227059,647589,ANHX
ENSG00000196470,6477,SIAH1
ENSG00000167280,64772,ENGASE
ENSG00000103248,64779,MTHFSD
ENSG00000181026,64782,AEN
ENSG00000140577,64784,CRTC3
ENSG00000181938,64785,GINS3
ENSG00000121749,64786,TBC1D15
ENSG00000103599,64799,IQCH
ENSG00000166090,64806,IL25
ENSG00000157350,6483,ST3GAL2
ENSG00000100522,64841,GNPNAT1
ENSG00000159556,64843,ISL2
ENSG00000006282,64847,SPATA20
ENSG00000181827,64864,RFX7
ENSG00000280165,64881,PCDH20
ENSG00000111728,6489,ST8SIA1
ENSG00000157895,64897,C12orf43
ENSG00000185664,6490,PMEL
ENSG00000127152,64919,BCL11B
ENSG00000103852,64927,TTC23
ENSG00000126778,6495,SIX1
ENSG00000181991,64963,MRPS11
ENSG00000103034,65009,NDRG4
ENSG00000102977,65057,ACD
ENSG00000238098,650655,ABCA17P
ENSG00000139719,65082,VPS33A
ENSG00000111011,65117,RSRC2
ENSG00000060237,65125,WNK1
ENSG00000059804,6515,SLC2A3
ENSG00000125378,652,BMP4
ENSG00000004939,6521,SLC4A1
ENSG00000140675,6524,SLC5A2
ENSG00000123352,65244,SPATS2
ENSG00000159202,65264,UBE2Z
ENSG00000126562,65266,WNK4
ENSG00000103546,6530,SLC6A2
ENSG00000261739,653061,GOLGA8S
ENSG00000284076,653075,GOLGA8T
ENSG00000261247,653075,GOLGA8T
ENSG00000263229,653240,KRTAP4-11
ENSG00000212721,653240,KRTAP4-11
ENSG00000275517,653247,PRB1
ENSG00000282673,653247,PRB1
ENSG00000121335,653247,PRB2
ENSG00000251655,653247,PRB1
ENSG00000196123,653319,KIAA0895L
ENSG00000167195,653641,GOLGA6C
ENSG00000140478,653643,GOLGA6D
ENSG00000174992,653808,ZG16
ENSG00000111181,6539,SLC6A12
ENSG00000010379,6540,SLC6A13
ENSG00000139514,6541,SLC7A1
ENSG00000011052,654364,NME1-NME2
ENSG00000285383,654429,LRTM2
ENSG00000166159,654429,LRTM2
ENSG00000100678,6547,SLC8A3
ENSG00000135740,6553,SLC9A5
ENSG00000100652,6554,SLC10A1
ENSG00000125255,6555,SLC10A2
ENSG00000074803,6557,SLC12A1
ENSG00000070915,6559,SLC12A3
ENSG00000124067,6560,SLC12A4
ENSG00000088386,6564,SLC15A1
ENSG00000084453,6579,SLCO1A2
ENSG00000110888,65981,CAPRIN2
ENSG00000081760,65985,AACS
ENSG00000151364,65987,KCTD14
ENSG00000169955,65988,ZNF747
ENSG00000074071,65993,MRPS34
ENSG00000139613,6601,SMARCC2
ENSG00000066117,6602,SMARCD1
ENSG00000023608,6617,SNAPC1
ENSG00000131876,6627,SNRPA1
ENSG00000140299,663,BNIP2
ENSG00000139343,6636,SNRPF
ENSG00000128739,6638,SNRPN
ENSG00000028528,6642,SNX1
ENSG00000260873,6645,SNTB2
ENSG00000168807,6645,SNTB2
ENSG00000202560,664612,MIR539
ENSG00000283561,664615,MIR376A2
ENSG00000207754,664616,MIR487B
ENSG00000140263,6652,SORD
ENSG00000100485,6655,SOS2
ENSG00000182968,6656,SOX1
ENSG00000134532,6660,SOX5
ENSG00000185591,6667,SP1
ENSG00000167182,6668,SP2
ENSG00000166145,6692,SPINT1
ENSG00000197471,6693,SPN
ENSG00000070182,6710,SPTB
ENSG00000012048,672,BRCA1
ENSG00000140319,6727,SRP14
ENSG00000100883,6729,SRP54
ENSG00000139618,675,BRCA2
ENSG00000139874,6751,SSTR1
ENSG00000162009,6755,SSTR5
ENSG00000170581,6773,STAT2
ENSG00000168610,6774,STAT3
ENSG00000126561,6776,STAT5A
ENSG00000173757,6777,STAT5B
ENSG00000238795,677777,SCARNA12
ENSG00000251898,677780,SCARNA11
ENSG00000262927,677784,FAM138D
ENSG00000249054,677784,FAM138D
ENSG00000206612,677793,SNORA2A
ENSG00000207313,677794,SNORA2B
ENSG00000166888,6778,STAT6
ENSG00000272533,677811,SNORA28
ENSG00000207493,677827,SNORA46
ENSG00000208892,677829,SNORA49
ENSG00000212443,677832,SNORA53
ENSG00000273587,677844,SNORA78
ENSG00000215039,678655,CD27-AS1
ENSG00000197165,6799,SULT1A2
ENSG00000103496,6810,STX4
ENSG00000198252,6815,STYX
ENSG00000196502,6817,SULT1A1
ENSG00000261052,6818,SULT1A3
ENSG00000139531,6821,SUOX
ENSG00000213246,6827,SUPT4H1
ENSG00000139190,6843,VAMP1
ENSG00000067715,6857,SYT1
ENSG00000166863,6866,TAC3
ENSG00000102554,688,KLF5
ENSG00000139546,6895,TARBP2
ENSG00000198650,6898,TAT
ENSG00000089225,6910,TBX5
ENSG00000149922,6911,TBX6
ENSG00000199436,692053,SNORD9
ENSG00000223224,692111,SNORD71
ENSG00000239002,692148,SCARNA10
ENSG00000252712,692149,SCARNA14
ENSG00000221066,692214,SNORD111
ENSG00000135111,6926,TBX3
ENSG00000135100,6927,HNF1A
ENSG00000199109,693121,MIR411
ENSG00000207546,693129,MIR548C
ENSG00000263690,693131,MIR548D2
ENSG00000207983,693198,MIR613
ENSG00000283759,693199,MIR614
ENSG00000207571,693200,MIR615
ENSG00000207763,693202,MIR617
ENSG00000208022,693203,MIR618
ENSG00000207967,693205,MIR620
ENSG00000283783,693207,MIR622
ENSG00000207719,693208,MIR623
ENSG00000207952,693209,MIR624
ENSG00000207766,693211,MIR626
ENSG00000207712,693212,MIR627
ENSG00000283891,693213,MIR628
ENSG00000207965,693214,MIR629
ENSG00000283798,693215,MIR630
ENSG00000284343,693216,MIR631
ENSG00000283805,693221,MIR636
ENSG00000140262,6938,TCF12
ENSG00000133639,694,BTG1
ENSG00000108788,6945,MLX
ENSG00000139372,6996,TDG
ENSG00000159251,70,ACTC1
ENSG00000197905,7004,TEAD4
ENSG00000139644,7009,TMBIM6
ENSG00000156970,701,BUB1B
ENSG00000129566,7011,TEP1
ENSG00000132604,7014,TERF2
ENSG00000090447,7023,TFAP4
ENSG00000135457,7024,TFCP2
ENSG00000185551,7026,NR2F2
ENSG00000198176,7027,TFDP1
ENSG00000140682,7041,TGFB1I1
ENSG00000119699,7043,TGFB3
ENSG00000285348,7051,TGM1
ENSG00000092295,7051,TGM1
ENSG00000137801,7057,THBS1
ENSG00000151365,7069,THRSP
ENSG00000035862,7077,TIMP2
ENSG00000136352,7080,NKX2-1
ENSG00000277401,7082,TJP1
ENSG00000104067,7082,TJP1
ENSG00000167900,7083,TK1
ENSG00000166548,7084,TK2
ENSG00000140332,7090,TLE3
ENSG00000127324,7103,TSPAN8
ENSG00000120802,7112,TMPO
ENSG00000185215,7127,TNFAIP2
ENSG00000067182,7132,TNFRSF1A
ENSG00000178279,7142,TNP2
ENSG00000288512,715,C1R
ENSG00000159403,715,C1R
ENSG00000067369,7158,TP53BP1
ENSG00000182326,716,C1S
ENSG00000111669,7167,TPI1
ENSG00000140416,7168,TPM1
ENSG00000134900,7174,TPP2
ENSG00000172236,7177,TPSAB1
ENSG00000133112,7178,TPT1
ENSG00000120798,7181,NR2C1
ENSG00000166598,7184,HSP90B1
ENSG00000131323,7187,TRAF3
ENSG00000171860,719,C3AR1
ENSG00000133107,7223,TRPC4
ENSG00000207934,724024,MIR654
ENSG00000207646,724025,MIR655
ENSG00000207959,724026,MIR656
ENSG00000207579,724032,MIR662
ENSG00000103197,7249,TSC2
ENSG00000165409,7253,TSHR
ENSG00000149260,726,CAPN5
ENSG00000168259,7266,DNAJC7
ENSG00000198033,7278,TUBA3C
ENSG00000277322,727832,GOLGA6L6
ENSG00000260125,727915,AGBL1-AS1
ENSG00000282773,728047,GOLGA8Q
ENSG00000206127,728047,GOLGA8O
ENSG00000178115,728047,GOLGA8Q
ENSG00000233532,728192,LINC00460
ENSG00000204442,728215,NALF1
ENSG00000261968,728224,
ENSG00000204880,728224,KRTAP4-8
ENSG00000261210,728276,CLEC19A
ENSG00000131462,7283,TUBG1
ENSG00000240542,728318,KRTAP9-1
ENSG00000178952,7284,TUFM
ENSG00000204954,728568,C12orf73
ENSG00000214700,728858,C12orf71
ENSG00000078246,7289,TULP3
ENSG00000188991,729025,SLC15A5
ENSG00000247556,729082,OIP5-AS1
ENSG00000204918,729233,PRR20B
ENSG00000234278,729250,PRR20E
ENSG00000205456,729264,TP53TG3D
ENSG00000198431,7296,TXNRD1
ENSG00000151838,729665,CCDC175
ENSG00000181984,729786,GOLGA8CP
ENSG00000237515,729993,SHISA9
ENSG00000273808,730013,ABCC6P2
ENSG00000255277,730013,ABCC6P2
ENSG00000092445,7301,TYRO3
ENSG00000261840,730183,
ENSG00000262862,730755,KRTAP2-3
ENSG00000212724,730755,KRTAP2-3
ENSG00000150991,7316,UBC
ENSG00000168367,732275,LINC00917
ENSG00000103275,7329,UBE2I
ENSG00000177889,7334,UBE2N
ENSG00000114062,7337,UBE3A
ENSG00000108312,7343,UBTF
ENSG00000118939,7347,UCHL3
ENSG00000175567,7351,UCP2
ENSG00000175564,7352,UCP3
ENSG00000169344,7369,UMOD
ENSG00000076248,7374,UNG
ENSG00000140740,7385,UQCRC2
ENSG00000198382,7405,UVRAG
ENSG00000111424,7421,VDR
ENSG00000100749,7443,VRK1
ENSG00000110799,7450,VWF
ENSG00000125084,7471,WNT1
ENSG00000277641,7473,WNT3
ENSG00000277626,7473,WNT3
ENSG00000108379,7473,WNT3
ENSG00000169884,7480,WNT10B
ENSG00000085741,7481,WNT11
ENSG00000276799,7484,WNT9B
ENSG00000158955,7484,WNT9B
ENSG00000126215,7517,XRCC3
ENSG00000184922,752,FMNL1
ENSG00000205923,752014,CEMP1
ENSG00000100811,7528,YY1
ENSG00000043355,7546,ZIC2
ENSG00000256223,7556,ZNF10
ENSG00000157429,7567,ZNF19
ENSG00000167377,7571,ZNF23
ENSG00000089775,7597,ZBTB25
ENSG00000167434,762,CA4
ENSG00000162086,7627,ZNF75A
ENSG00000174990,763,CA5A
ENSG00000168748,766,CA7
ENSG00000202191,767561,SNORD113-1
ENSG00000212384,767562,SNORD113-2
ENSG00000201672,767564,SNORD113-4
ENSG00000272474,767565,SNORD113-5
ENSG00000200215,767566,SNORD113-6
ENSG00000200632,767567,SNORD113-7
ENSG00000201950,767569,SNORD113-9
ENSG00000199575,767577,SNORD114-1
ENSG00000200823,767578,SNORD114-2
ENSG00000201839,767579,SNORD114-3
ENSG00000199798,767581,SNORD114-5
ENSG00000201263,767582,SNORD114-6
ENSG00000199390,767583,SNORD114-7
ENSG00000201240,767585,SNORD114-9
ENSG00000200279,767588,SNORD114-10
ENSG00000200608,767589,SNORD114-11
ENSG00000202270,767590,SNORD114-12
ENSG00000201247,767591,SNORD114-13
ENSG00000199593,767592,SNORD114-14
ENSG00000201557,767593,SNORD114-15
ENSG00000199914,767594,SNORD114-16
ENSG00000201569,767595,SNORD114-17
ENSG00000202142,767596,SNORD114-18
ENSG00000199942,767597,SNORD114-19
ENSG00000202048,767598,SNORD114-20
ENSG00000272344,767599,SNORD114-21
ENSG00000202293,767600,SNORD114-22
ENSG00000200406,767603,SNORD114-23
ENSG00000201899,767604,SNORD114-24
ENSG00000200612,767605,SNORD114-25
ENSG00000200413,767606,SNORD114-26
ENSG00000200636,767608,SNORD114-27
ENSG00000200480,767609,SNORD114-28
ENSG00000201689,767610,SNORD114-29
ENSG00000201318,767611,SNORD114-30
ENSG00000200089,767612,SNORD114-31
ENSG00000179455,7681,MKRN3
ENSG00000211582,768212,MIR758
ENSG00000276352,768214,MIR668
ENSG00000211514,768216,MIR454
ENSG00000211574,768222,MIR770
ENSG00000196387,7699,ZNF140
ENSG00000121060,7706,TRIM25
ENSG00000074410,771,CA12
ENSG00000136451,7716,VEZF1
ENSG00000103343,7727,ZNF174
ENSG00000121741,7750,ZMYM2
ENSG00000010539,7752,ZNF200
ENSG00000122386,7755,ZNF205
ENSG00000085644,7760,ZNF213
ENSG00000104154,7782,SLC30A4
ENSG00000284588,7783,ZP2
ENSG00000103310,7783,ZP2
ENSG00000139625,7786,MAP3K12
ENSG00000166676,780776,TVP23A
ENSG00000167535,784,CACNB3
ENSG00000187555,7874,USP7
ENSG00000156858,78994,PRR14
ENSG00000167397,79001,VKORC1
ENSG00000103260,79006,METRN
ENSG00000003249,79007,DBNDD1
ENSG00000134291,79022,TMEM106C
ENSG00000075188,79023,NUP37
ENSG00000171763,79029,SPATA5L1
ENSG00000139579,79035,NABP2
ENSG00000100711,79038,ZFYVE21
ENSG00000123064,79039,DDX54
ENSG00000288146,79050,NOC4L
ENSG00000184967,79050,NOC4L
ENSG00000159063,79053,ALG8
ENSG00000140718,79068,FTO
ENSG00000179958,79077,DCTPP1
ENSG00000168591,79089,TMUB2
ENSG00000067365,79091,METTL22
ENSG00000128965,79094,CHAC1
ENSG00000259905,791114,PWRN1
ENSG00000260551,791115,PWRN2
ENSG00000108771,79132,DHX58
ENSG00000103089,79152,FA2H
ENSG00000102886,79153,GDPD3
ENSG00000092931,79157,MFSD11
ENSG00000111670,79158,GNPTAB
ENSG00000167183,79170,PRR15L
ENSG00000259431,79178,THTPA
ENSG00000159387,79190,IRX6
ENSG00000177508,79191,IRX3
ENSG00000131652,79228,THOC6
ENSG00000176281,79317,OR4K5
ENSG00000258453,79334,OR11H2
ENSG00000123095,79365,BHLHE41
ENSG00000176383,79369,B3GNT4
ENSG00000281449,79370,BCL2L14
ENSG00000121380,79370,BCL2L14
ENSG00000282830,794,CALB2
ENSG00000172137,794,CALB2
ENSG00000255346,79400,NOX5
ENSG00000131650,79412,KREMEN2
ENSG00000176473,79446,WDR25
ENSG00000280789,79447,PAGR1
ENSG00000155249,79544,OR4K1
ENSG00000205084,79583,TMEM231
ENSG00000134905,79587,CARS2
ENSG00000204852,79600,TCTN1
ENSG00000285070,79602,ADIPOR2
ENSG00000006831,79602,ADIPOR2
ENSG00000111058,79611,ACSS3
ENSG00000172766,79612,NAA16
ENSG00000103047,79613,TANGO6
ENSG00000136104,79621,RNASEH2B
ENSG00000161981,79622,SNRNP25
ENSG00000067836,79641,ROGDI
ENSG00000103005,79650,USB1
ENSG00000131634,79652,TMEM204
ENSG00000005175,79657,RPAP3
ENSG00000140398,79661,NEIL1
ENSG00000108406,79665,DHX40
ENSG00000111325,79676,OGFOD2
ENSG00000119703,79696,ZC2HC1C
ENSG00000154237,79705,LRRK1
ENSG00000285248,79711,IPO4
ENSG00000196497,79711,IPO4
ENSG00000103591,79719,AAGAB
ENSG00000139722,79720,VPS37B
ENSG00000169957,79724,ZNF768
ENSG00000103091,79726,WDR59
ENSG00000083093,79728,PALB2
ENSG00000137513,79731,NARS2
ENSG00000179941,79738,BBS10
ENSG00000140506,79748,LMAN1L
ENSG00000102796,79758,DHRS12
ENSG00000167394,79759,ZNF668
ENSG00000102890,79767,ELMO3
ENSG00000134152,79768,KATNBL1
ENSG00000139835,79774,GRTP1
ENSG00000181513,79777,ACBD4
ENSG00000111404,79785,RERGL
ENSG00000135686,79786,KLHL36
ENSG00000165959,79789,CLMN
ENSG00000103264,79791,FBXO31
ENSG00000140691,79798,ARMC5
ENSG00000171241,79801,SHCBP1
ENSG00000137776,79811,SLTM
ENSG00000274338,79820,CATSPERB
ENSG00000133962,79820,CATSPERB
ENSG00000155666,79831,KDM8
ENSG00000173517,79834,PEAK1
ENSG00000166908,79837,PIP4K2C
ENSG00000103534,79838,TMC5
ENSG00000157734,79856,SNX22
ENSG00000282176,79857,
ENSG00000177340,79857,
ENSG00000136122,79866,BORA
ENSG00000168778,79867,TCTN2
ENSG00000177548,79874,RABEP2
ENSG00000187720,79875,THSD4
ENSG00000172992,79877,DCAKD
ENSG00000100722,79882,ZC3H14
ENSG00000121316,79887,PLBD1
ENSG00000100599,79890,RIN3
ENSG00000104043,79895,ATP8B4
ENSG00000170537,79905,TMC7
ENSG00000121350,79912,PYROXD1
ENSG00000103037,79918,SETD6
ENSG00000111704,79923,NANOG
ENSG00000087299,79944,L2HGDH
ENSG00000178401,79962,DNAJC22
ENSG00000092470,79968,WDR76
ENSG00000068137,79990,PLEKHH3
ENSG00000103067,80004,ESRP2
ENSG00000111300,80018,NAA25
ENSG00000137842,80021,TMEM62
ENSG00000137872,80031,SEMA6D
ENSG00000166669,80063,ATF7IP2
ENSG00000173157,80070,ADAMTS20
ENSG00000260339,80072,HEXA-AS1
ENSG00000198668,801,CALM1
ENSG00000140451,80119,PIF1
ENSG00000288407,80125,CCDC33
ENSG00000140481,80125,CCDC33
ENSG00000102901,80152,CENPT
ENSG00000179151,80153,EDC3
ENSG00000161692,80174,DBF4B
ENSG00000198707,80184,CEP290
ENSG00000170633,80196,RNF34
ENSG00000177200,80205,CHD9
ENSG00000104133,80208,SPG11
ENSG00000120685,80209,PROSER1
ENSG00000275035,80212,CCDC92
ENSG00000119242,80212,CCDC92
ENSG00000184277,80213,TM2D3
ENSG00000167107,80221,ACSF2
ENSG00000151413,80224,NUBPL
ENSG00000175575,80227,PAAF1
ENSG00000128886,80237,ELL3
ENSG00000125149,80262,PHAF1
ENSG00000099377,80270,HSD3B7
ENSG00000108465,80279,CDK5RAP3
ENSG00000241839,80301,PLEKHO2
ENSG00000189120,80320,SP6
ENSG00000177192,80324,PUS1
ENSG00000284796,80344,DCAF11
ENSG00000100897,80344,DCAF11
ENSG00000068120,80347,COASY
ENSG00000140395,80349,WDR61
ENSG00000103855,80381,CD276
ENSG00000111271,80724,ACAD10
ENSG00000118972,8074,FGF23
ENSG00000184986,80757,TMEM121
ENSG00000197614,8076,MFAP5
ENSG00000172345,80765,STARD5
ENSG00000103018,80777,CYB5B
ENSG00000111667,8078,USP5
ENSG00000089693,8079,MLF2
ENSG00000153815,80790,CMIP
ENSG00000123096,8082,SSPN
ENSG00000100523,80821,DDHD1
ENSG00000280962,80824,DUSP16
ENSG00000111266,80824,DUSP16
ENSG00000167548,8085,KMT2D
