chrom,start,end,starthg38,endhg38,ens_g,symbol,entrez_id
5,132332677,132362240,132996984,133026604,ENSG00000155329,ZCCHC10,54819
5,132387661,132440709,133052012,133106449,ENSG00000170606,HSPA4,3308
5,132532151,132948223,133196454,133612541,ENSG00000053108,FSTL4,23105
5,132763287,132763398,133427595,133427706,ENSG00000221287,MIR1289-2,100302134
5,133291197,133304406,133955509,133968625,ENSG00000113583,C5orf15,56951
5,133307565,133340824,133971870,134004975,ENSG00000213585,VDAC1,7416
5,133450401,133483920,134114680,134148210,ENSG00000081059,TCF7,6932
5,133492081,133512724,134148934,134176950,ENSG00000113558,SKP1,6500
5,133634114,133702765,134298423,134367171,ENSG00000006837,CDKL3,51265
5,133561447,133561543,134225756,134225852,ENSG00000266751,MIR3661,100500905
5,133706869,133727799,134371568,134392108,ENSG00000119048,UBE2B,7320
5,133737755,133747598,134402064,134411881,ENSG00000237190,CDKN2AIPNL,91368
5,133936838,133968533,134601148,134632828,ENSG00000152700,SAR1B,51128
5,133984474,134063601,134648784,134727909,ENSG00000113615,SEC24A,10802
5,134074169,134087850,134738547,134752157,ENSG00000164615,CAMLG,819
5,134094460,134166812,134758803,134829296,ENSG00000145833,DDX46,9879
5,134181657,134195425,134845967,134859735,ENSG00000181904,C5orf24,134553
5,134209459,134237323,134874370,134901635,ENSG00000113621,TXNDC15,79770
5,134240809,134298336,134905119,134969660,ENSG00000132570,PCBD2,84105
5,134303595,134347397,134967906,135011696,ENSG00000152705,CATSPER3,347732
5,132196877,132200477,132861180,132866637,ENSG00000164404,GDF9,2661
5,134363423,134369964,135027733,135034228,ENSG00000069011,PITX1,5307
5,132157832,132162002,132822319,132826310,ENSG00000164403,SHROOM1,134549
5,132083136,132089856,132747425,132754403,ENSG00000205089,CCNI2,645121
5,149980641,150031903,150640659,150659207,ENSG00000171992,SYNPO,11346
5,128430441,128449719,129094748,129114028,ENSG00000066583,ISOC1,51015
5,128433380,128433459,129097687,129097766,ENSG00000264563,MIR4633,100616175
5,128732754,128732840,129397061,129397147,ENSG00000265691,MIR4460,100616325
5,128796102,129074376,129460297,129738683,ENSG00000145808,ADAMTS19,171019
5,129240522,129522327,129904464,130186634,ENSG00000198108,CHSY3,337876
5,130494975,130501041,131155382,131165231,ENSG00000169567,HINT1,3094
5,130506640,130541119,131170943,131205428,ENSG00000186687,LYRM7,90624
5,130599701,130730382,131264008,131394687,ENSG00000158985,CDC42SE2,56990
5,130759613,130970929,131423920,131635229,ENSG00000158987,RAPGEF6,51735
5,131285666,131347355,131953906,131999624,ENSG00000164398,ACSL6,23305
5,131396346,131398896,132060654,132063204,ENSG00000164399,IL3,3562
5,131409484,131411863,132073788,132076170,ENSG00000164400,CSF2,1437
5,131528303,131563556,132217222,132277600,ENSG00000072682,P4HA2,8974
5,131630144,131679899,132294393,132344190,ENSG00000197208,SLC22A4,6583
5,131701181,131701291,132365489,132365599,ENSG00000263597,MIR3936,100500865
5,131705400,131731306,132369709,132395612,ENSG00000197375,SLC22A5,6584
5,131817300,131826465,132489391,132508719,ENSG00000125347,IRF1,3659
5,131877135,131879214,132541444,132543522,ENSG00000113525,IL5,3567
5,131892615,131980313,132556976,132646349,ENSG00000113522,RAD50,10111
5,131993864,131996801,132658172,132661110,ENSG00000169194,IL13,3596
5,132009677,132018370,132673988,132682678,ENSG00000113520,IL4,3565
5,132028322,132073265,132692627,132737638,ENSG00000131437,KIF3A,11127
5,132149032,132152489,132813301,132816786,ENSG00000198944,SOWAHA,134548
5,134784557,134788089,135444225,135452351,ENSG00000255833,TIFAB,497189
5,134869971,134871639,135534281,135535964,ENSG00000181965,NEUROG1,4762
5,134906370,134914969,135570678,135578991,ENSG00000145824,CXCL14,9547
5,138089106,138270723,138753424,138935034,ENSG00000044115,CTNNA1,1495
5,138205078,138211057,138868920,138875335,ENSG00000146006,LRRTM2,26045
5,138282409,138534065,138946723,139198368,ENSG00000120725,SIL1,64374
5,138629332,138667366,139293739,139331677,ENSG00000015479,MATR3,9782
5,138614468,138614668,139278780,139278978,ENSG00000200959,SNORA74A,26821
5,138677518,138705409,139341853,139369717,ENSG00000120727,PAIP2,51247
5,138702884,138719039,139367195,139383297,ENSG00000170482,SLC23A1,9963
5,138723256,138725605,139387466,139389913,ENSG00000170476,MZB1,51237
5,138727634,138730885,139390591,139395104,ENSG00000228672,PROB1,389333
5,138732455,138739776,139396766,139404089,ENSG00000170469,SPATA24,202051
5,138745891,138775214,139410202,139439525,ENSG00000288275,DNAJC18,202052
5,138784244,138842320,139448559,139462743,ENSG00000288297,ECSCR,641700
5,138940750,139008018,139561338,139628434,ENSG00000131508,UBE2D2,7322
5,139028300,139062680,139648348,139683882,ENSG00000171604,CXXC5,51523
5,139175405,139224048,139795807,139844466,ENSG00000146005,PSD2,84249
5,139226363,139422884,139846780,140043299,ENSG00000158458,NRG2,9542
5,139493707,139499001,140114108,140125619,ENSG00000185129,PURA,5813
5,139505520,139508391,140125936,140129392,ENSG00000182700,IGIP,492311
5,139554652,139623374,140175187,140243789,ENSG00000120306,CYSTM1,84418
5,139624634,139682689,140245034,140303101,ENSG00000113068,PFDN1,5201
5,139712427,139726188,140332842,140346603,ENSG00000113070,HBEGF,1839
5,139739786,139754722,140360193,140375141,ENSG00000113073,SLC4A9,83697
5,139781398,139929163,140401907,140549569,ENSG00000254996,ANKHD1-EIF4EBP3,404734
5,137890570,137911318,138553755,138575401,ENSG00000113013,HSPA9,3313
5,137841781,137878989,138506094,138543236,ENSG00000120705,ETF1,2107
5,137801180,137805004,138465478,138469303,ENSG00000120738,EGR1,1958
5,137774689,137782658,138439086,138446969,ENSG00000132563,REEP2,51308
5,135170364,135224326,135834662,135888637,ENSG00000145832,SLC25A48,153328
5,135227934,135231516,135892245,135895841,ENSG00000145839,IL9,3578
5,135282599,135290723,135946903,135954983,ENSG00000145826,LECT2,3950
5,135364583,135399507,136028987,136063818,ENSG00000120708,TGFBI,7045
5,135416186,135416286,136080469,136080597,ENSG00000207137,VTRNA2-1,100126299
5,135465202,135470579,136129506,136134890,ENSG00000164621,SMAD5-AS1,9597
5,135468535,135518422,136132844,136182733,ENSG00000113658,SMAD5,4090
5,135548998,135701164,136212744,136365545,ENSG00000069018,TRPC7,57113
5,136310986,136835018,136975297,137499326,ENSG00000152377,SPOCK1,6695
5,136953188,137071779,137617499,137736089,ENSG00000146021,KLHL3,26249
5,136983260,136983338,137647571,137647649,ENSG00000216009,MIR874,100126343
5,139929651,139937041,140550067,140557473,ENSG00000213523,SRA1,10011
5,137203544,137223540,137867859,137887851,ENSG00000120729,MYOT,9499
5,137136881,137146439,137801192,137810755,ENSG00000226306,NPY6R,4888
5,137225124,137276156,137889456,137942747,ENSG00000078795,PKD2L2,27039
5,137273641,137368802,137937959,138033031,ENSG00000031003,FAM13B,51306
5,137419773,137427199,138084084,138091510,ENSG00000061492,WNT8A,7478
5,137450860,137475132,138115174,138139428,ENSG00000112981,NME5,8382
5,137475458,137514358,138139769,138178630,ENSG00000112983,BRD8,10902
5,137514416,137523404,138179111,138187723,ENSG00000112984,KIF20A,10112
5,137523336,137549032,138187649,138213323,ENSG00000094880,CDC23,8697
5,137588068,137610253,138252379,138274621,ENSG00000146013,GFRA3,2676
5,137620958,137667516,138285268,138331804,ENSG00000158402,CDC25C,995
5,137688284,137772716,138352684,138437027,ENSG00000120733,KDM3B,51780
5,137087072,137090039,137745650,137754363,ENSG00000177733,HNRNPA0,10949
5,150040402,150058930,150660881,150679365,ENSG00000164591,MYOZ3,91977
5,179225277,179225346,179798277,179798346,ENSG00000283912,MIR1229,100302156
5,150157507,150176298,150778756,150796734,ENSG00000256235,SMIM3,85027
5,176237559,176307899,176810518,176880898,ENSG00000113763,UNC5A,90249
5,176307869,176326333,176880868,176899346,ENSG00000160883,HK3,3101
5,176332005,176433795,176905005,177006779,ENSG00000087206,UIMC1,51720
5,176449696,176493745,177022695,177067985,ENSG00000113761,ZNF346,23567
5,176513920,176525126,177086914,177098144,ENSG00000160867,FGFR4,2264
5,176560832,176727214,177133772,177300213,ENSG00000165671,NSD1,64324
5,176728198,176730744,177301197,177303719,ENSG00000169228,RAB24,53917
5,176730762,176733960,177303798,177306949,ENSG00000169230,PRELID1,27166
5,176734205,176739292,177307434,177312757,ENSG00000213347,MXD3,83463
5,176758562,176778885,177331566,177351668,ENSG00000169223,LMAN2,10960
5,176784843,176799599,177357923,177372596,ENSG00000169220,RGS14,10636
5,176811431,176825849,177384433,177398848,ENSG00000131183,SLC34A1,6569
5,176827107,176827637,177400108,177400661,ENSG00000196570,PFN3,345456
5,176829138,176836577,177402140,177409564,ENSG00000131187,F12,2161
5,176853686,176869850,177426675,177442891,ENSG00000198055,GRK6,2870
5,176864889,176874945,177438502,177447699,ENSG00000207174,PRR7-AS1,340037
5,176875325,176883287,177446813,177456286,ENSG00000131188,PRR7,80758
5,176883613,176900694,177456607,177473741,ENSG00000113758,DBN1,1627
5,176910394,176924602,177483393,177497604,ENSG00000196923,PDLIM7,9260
5,176930750,176936858,177501903,177509826,ENSG00000146094,DOK3,79930
5,176938577,176943967,177511576,177516961,ENSG00000183258,DDX41,51428
5,176946789,176981548,177519788,177554563,ENSG00000146067,FAM193B,54540
5,177019212,177023099,177592202,177597242,ENSG00000184840,TMED9,54732
5,176074387,176086059,176647386,176659020,ENSG00000048140,TSPAN17,26262
5,177027118,177037346,177600131,177610330,ENSG00000027847,B4GALT7,11285
5,176057682,176073642,176630617,176646595,ENSG00000175766,EIF4E1B,253314
5,176047209,176057557,176620081,176630534,ENSG00000074317,SNCB,6620
5,173034147,173043666,173607144,173616650,ENSG00000145919,BOD1,91272
5,173315330,173387313,173889339,173960309,ENSG00000113742,CPEB4,80315
5,173416161,173433143,173989169,174006140,ENSG00000185056,C5orf47,133491
5,174151574,174157902,174724581,174730896,ENSG00000120149,MSX2,4488
5,174178736,174178790,174751733,174751787,ENSG00000266890,MIR4634,100616202
5,174867674,174871163,175440035,175444182,ENSG00000184845,DRD1,1812
5,174905513,174955621,175478559,175529742,ENSG00000164466,SFXN1,94081
5,175085039,175113245,175658070,175710756,ENSG00000113749,HRH2,3274
5,175298500,175311023,175796309,175884020,ENSG00000145920,CPLX2,10814
5,175386533,175395318,175926558,175961117,ENSG00000051596,THOC3,84321
5,175490711,175541801,176060688,176115867,ENSG00000251623,FAM153B,202134
5,175665369,175772990,176238366,176345989,ENSG00000170085,SIMC1,375484
5,175773065,175788809,176346061,176361764,ENSG00000122203,KIAA1191,57179
5,175792501,175800503,176365486,176381909,ENSG00000175414,ARL10,285598
5,175810939,175815763,176383945,176388598,ENSG00000048162,NOP16,51491
5,175815783,175816751,176388750,176389761,ENSG00000146066,HIGD2A,192286
5,175819455,175843570,176392500,176416539,ENSG00000175416,CLTB,1212
5,175875355,175937075,176448384,176510074,ENSG00000113194,FAF2,23197
5,175953699,175964421,176526711,176537402,ENSG00000146083,RNF44,22838
5,175976342,176022769,176542510,176595974,ENSG00000074276,CDHR2,54825
5,176022802,176037131,176595801,176610156,ENSG00000169258,GPRIN1,114787
5,176056439,176056501,176629438,176629500,ENSG00000266329,MIR4281,100422962
5,172741725,172756506,173314722,173328414,ENSG00000113739,STC2,8614
5,179442302,179442397,180015302,180015397,ENSG00000198995,MIR340,442908
5,179527794,179636130,180100794,180209211,ENSG00000146090,RASGEF1C,255426
5,179660594,179719071,180233593,180292071,ENSG00000050748,MAPK9,5601
5,179727699,179780315,180300697,180353336,ENSG00000131459,GFPT2,9945
5,179921416,180005353,180494378,180578358,ENSG00000113300,CNOT6,57472
5,180017104,180018487,180590104,180591499,ENSG00000161055,SCGB3A1,92304
5,180028505,180076624,180601505,180649600,ENSG00000037280,FLT4,2324
5,180166122,180167058,180739122,180740058,ENSG00000174339,OR2Y1,134083
5,180217540,180230048,180784781,180815541,ENSG00000131446,MGAT1,4245
5,180256953,180258618,180826870,180830659,ENSG00000278970,HEIH,100859930
5,180257956,180262726,180830994,180835726,ENSG00000245060,LINC00847,729678
5,180274610,180288286,180847614,180861276,ENSG00000196670,ZFP62,643836
5,180326076,180377906,180899158,180950906,ENSG00000113303,BTNL8,79908
5,180415844,180433727,180988845,181006727,ENSG00000168903,BTNL3,10917
5,180467224,180488523,181040265,181061521,ENSG00000165810,BTNL9,153579
5,180551356,180552304,181123121,181131169,ENSG00000185372,OR2V1,26693
5,180581942,180582890,181147585,181159285,ENSG00000182613,OR2V2,285659
5,180620923,180632177,181193923,181205196,ENSG00000146054,TRIM7,81786
5,180649565,180649633,181222565,181222633,ENSG00000264732,MIR4638,100616342
5,180650262,180662808,181223280,181235808,ENSG00000146063,TRIM41,90933
5,180668817,180668889,181241813,181241892,ENSG00000272296,SNORD96A,619571
5,180683385,180688119,181255146,181261118,ENSG00000183718,TRIM52,84851
5,180794287,180795226,685715,686654,ENSG00000284662,OR4F16,81399
5,179382473,179499109,179955066,180071759,ENSG00000113269,RNF130,55819
5,177150364,177207505,177711068,177780465,ENSG00000170074,FAM153A,285596
5,179289070,179334856,179862070,179907897,ENSG00000197226,TBC1D9B,23061
5,128301209,128369335,128965487,129033635,ENSG00000113396,SLC27A6,28965
5,177419235,177423243,177992234,177996242,ENSG00000280635,PROP1,5626
5,177540555,177553107,178113531,178126081,ENSG00000145911,N4BP3,23138
5,177558027,177575479,178130995,178150565,ENSG00000145916,RMND5B,64777
5,177576464,177580961,178149462,178153885,ENSG00000145912,NHP2,55651
5,177631507,177638184,178204532,178211163,ENSG00000197451,HNRNPAB,3182
5,177664616,178017556,178237617,178590393,ENSG00000050767,COL23A1,91522
5,178029664,178054054,178602663,178627050,ENSG00000113240,CLK4,57396
5,178138521,178157703,178711511,178730659,ENSG00000169131,ZNF354A,6940
5,178191863,178245436,178764860,178818435,ENSG00000250420,AACSP1,729522
5,178286953,178311424,178859952,178885020,ENSG00000178338,ZNF354B,117608
5,178322915,178360210,178895912,178933212,ENSG00000198939,ZFP2,80108
5,178405329,178422124,178978326,178996206,ENSG00000113262,GRM6,2916
5,178450775,178461388,179023803,179035064,ENSG00000234284,ZNF879,345462
5,178487606,178507691,179060372,179083977,ENSG00000177932,ZNF354C,30832
5,178537851,178772431,179110852,179345461,ENSG00000087116,ADAMTS2,9509
5,178977561,179037027,179559691,179610012,ENSG00000284260,RUFY1,80230
5,179041178,179050711,179614178,179624669,ENSG00000169045,HNRNPH1,3187
5,179068557,179072047,179641543,179645046,ENSG00000207263,C5orf60,285679
5,179105558,179107975,179678559,179681034,ENSG00000283718,CBY3,646019
5,179125929,179158639,179678627,179731622,ENSG00000283777,CANX,821
5,179159850,179204287,179732821,179777283,ENSG00000161021,MAML1,9794
5,179220985,179223513,179793985,179796647,ENSG00000213316,LTC4S,4056
5,179224597,179233952,179797609,179806866,ENSG00000284501,MGAT4B,11282
5,179247841,179265077,179820904,179838078,ENSG00000161011,SQSTM1,8878
5,150088308,150138657,150708439,150759017,ENSG00000132912,DCTN4,51164
5,172659106,172662315,173232108,173235206,ENSG00000183072,NKX2-5,1482
5,172483354,172566291,173056351,173139284,ENSG00000164463,CREBRF,153222
5,154238198,154256352,154858251,154876792,ENSG00000155508,CNOT8,9337
5,154266975,154317776,154887410,154938211,ENSG00000082516,GEMIN5,25929
5,154320632,154348971,154941072,154969411,ENSG00000082515,MRPL22,29093
5,154393259,154397685,155013754,155018141,ENSG00000226650,KIF4B,285643
5,155753766,156194798,156327163,156767788,ENSG00000170624,SGCD,6444
5,156346292,156390266,156919291,156963226,ENSG00000145850,TIMD4,91937
5,156456530,156485970,157029412,157059116,ENSG00000113249,HAVCR1,26762
5,156512842,156536248,157085831,157109044,ENSG00000135077,HAVCR2,84868
5,156565450,156569921,157137423,157142865,ENSG00000155868,MED7,9443
5,156589343,156593279,157161845,157166264,ENSG00000170613,FAM71B,153745
5,156607906,156682109,157180839,157255185,ENSG00000113263,ITK,3702
5,156693090,156822606,157266122,157395594,ENSG00000055163,CYFIP2,26999
5,156768606,156772729,157341597,157345677,ENSG00000172568,FNDC9,408263
5,156904311,157002831,157477303,157575775,ENSG00000135074,ADAM19,8728
5,157052686,157079428,157625678,157652438,ENSG00000039600,SOX30,11063
5,157098560,157107162,157671532,157680158,ENSG00000187658,C5orf52,100190949
5,157158322,157166772,157731419,157741449,ENSG00000113272,THG1L,54974
5,157170754,157183746,157743711,157760709,ENSG00000155858,LSM11,134353
5,157212750,157286183,157785746,157859145,ENSG00000113282,CLINT1,9685
5,158122922,158526788,158695919,159099916,ENSG00000164330,EBF1,1879
5,158584416,158634834,159157412,159209598,ENSG00000145860,RNF145,153830
5,158690088,158713048,159263289,159286036,ENSG00000164332,UBLCP1,134510
5,158741790,158757481,159314779,159330487,ENSG00000113302,IL12B,3593
5,154198051,154230213,154818491,154850603,ENSG00000170271,FAXDC2,10826
5,154092461,154197167,154755376,154817605,ENSG00000155506,LARP1,23367
5,153854531,153857824,154474971,154478227,ENSG00000113196,HAND1,9421
5,150226084,150228231,150846520,150848702,ENSG00000237693,IRGM,345611
5,150273953,150284545,150894398,150904980,ENSG00000145908,ZNF300,91975
5,150310018,150323539,150930458,150946542,ENSG00000197083,ZNF300P1,134466
5,150399998,150408554,151020590,151028988,ENSG00000211445,GPX3,2878
5,150409503,150466747,151029948,151087158,ENSG00000145901,TNIP1,10318
5,150480266,150537443,151100705,151157779,ENSG00000197043,ANXA6,309
5,150632612,150649953,151253184,151270440,ENSG00000196743,GM2A,2760
5,150655925,150683334,151276357,151303766,ENSG00000186334,SLC36A3,285641
5,150694538,150727151,151314971,151347559,ENSG00000186335,SLC36A2,153201
5,150827162,150871940,151437046,151488690,ENSG00000123643,SLC36A1,206358
5,150883652,150948505,151504091,151591331,ENSG00000086570,FAT2,2196
5,151040656,151066615,151661095,151686915,ENSG00000113140,SPARC,6678
5,151122382,151138210,151742821,151772532,ENSG00000177556,ATOX1,475
5,151151475,151184915,151771905,151812785,ENSG00000145907,G3BP1,10146
5,151202073,151304397,151822512,151924851,ENSG00000145888,GLRA1,2741
5,151771101,151784840,152391545,152405279,ENSG00000132911,NMUR2,56923
5,152871731,153193429,153490669,153813869,ENSG00000155511,GRIA1,2890
5,153371268,153418497,153990147,154038910,ENSG00000055147,FAM114A2,10827
5,153418518,153437014,154038966,154057450,ENSG00000037749,MFAP3,4238
5,153570294,153800543,154190732,154420984,ENSG00000164574,GALNT10,55568
5,153769328,153825382,154325567,154445819,ENSG00000245275,SAP30L-AS1,386627
5,153825516,153840613,154445996,154461053,ENSG00000164576,SAP30L,79685
5,153975571,153975632,154596011,154596072,ENSG00000264760,MIR3141,100422950
5,172571444,172591390,173144530,173164387,ENSG00000113734,BNIP1,662
5,159343739,159400017,159916481,159973012,ENSG00000170214,ADRA1B,147
5,159518346,159546452,160091338,160119450,ENSG00000170234,PWWP2A,114825
5,169532916,169536729,170105896,170109734,ENSG00000168269,FOXI1,2299
5,169659949,169673235,170232911,170252575,ENSG00000234511,C5orf58,133874
5,169675087,169724822,170246232,170297777,ENSG00000043462,LCP2,3937
5,169780880,170163636,170504019,170736632,ENSG00000182132,KCNIP1,30820
5,169805164,169816681,170374670,170389367,ENSG00000145936,KCNMB1,3779
5,170210722,170241050,170782681,170814047,ENSG00000094755,GABRP,2568
5,170288895,170727019,170862017,171300015,ENSG00000204764,RANBP17,64901
5,170736287,170739138,171309247,171312139,ENSG00000164438,TLX3,30012
5,170813659,170813764,171386655,171386760,ENSG00000264249,MIR3912,100500831
5,170814707,170837888,171387115,171410883,ENSG00000181163,NPM1,4869
5,170846666,170884630,171419646,171457626,ENSG00000156427,FGF18,8817
5,171288555,171433877,171861548,172006638,ENSG00000072803,FBXW11,23291
5,171469073,171615346,172042078,172188224,ENSG00000072786,STK10,6793
5,171621175,171630458,172194171,172203454,ENSG00000214360,EFCAB9,285588
5,171636649,171710795,172209645,172283764,ENSG00000168246,UBTD2,92181
5,171760502,171881527,172333498,172454525,ENSG00000174705,SH3PXD2B,285590
5,172068275,172118533,172641262,172691540,ENSG00000214357,NEURL1B,54492
5,172195092,172198203,172768095,172771195,ENSG00000120129,DUSP1,1843
5,172261222,172379688,172834250,172952683,ENSG00000113719,ERGIC1,57222
5,172386438,172396774,172958728,172969716,ENSG00000037241,RPL26L1,51121
5,172410762,172461900,172983770,173035445,ENSG00000113732,ATP6V0E1,8992
5,172447728,172447932,173020727,173020928,ENSG00000212402,SNORA74B,677841
5,169455491,169455570,170028487,170028566,ENSG00000263831,MIR378E,100616498
5,159436179,159492550,160009112,160065537,ENSG00000113312,TTC1,7265
5,169064250,169510386,169637274,170083382,ENSG00000134516,DOCK2,1794
5,168690604,168690698,169263600,169263694,ENSG00000207619,MIR585,693170
5,159614373,159665729,160229505,160238716,ENSG00000170231,FABP6,2172
5,159678670,159739573,160249082,160312564,ENSG00000135083,CCNJL,79616
5,159774774,159797648,160347753,160370626,ENSG00000145861,C1QTNF2,114898
5,159828647,159846168,160401640,160419081,ENSG00000164609,SLU7,10569
5,159848864,159855746,160421854,160428739,ENSG00000164611,PTTG1,9232
5,159901408,159901490,160474401,160474483,ENSG00000265237,MIR3142,100422938
5,159990126,160279219,160563119,160852211,ENSG00000118322,ATP10B,23120
5,160715435,160975130,161289457,161547766,ENSG00000145864,GABRB2,2561
5,161112657,161129598,161685720,161702592,ENSG00000145863,GABRA6,2559
5,161275541,161326965,161847678,161899981,ENSG00000022355,GABRA1,2554
5,161494647,161582545,162067772,162155526,ENSG00000113327,GABRG2,2566
5,162864576,162872022,163437570,163445014,ENSG00000113328,CCNG1,900
5,162880585,162887143,163446525,163460102,ENSG00000170584,NUDCD2,134492
5,162887516,162918953,163460656,163491941,ENSG00000072571,HMMR,3161
5,162932533,162946359,163505618,163519354,ENSG00000038274,MAT2B,27430
5,166711842,167691162,167284798,168262996,ENSG00000145934,TENM2,57451
5,167719064,167899308,168291644,168472303,ENSG00000113645,WWC1,23286
5,167956581,167957639,168529304,168530634,ENSG00000188573,FBLL1,345630
5,167982627,168006614,168548494,168579368,ENSG00000120137,PANK3,79646
5,167987900,167987978,168560895,168560973,ENSG00000199035,MIR103A1,406895
5,167987908,167987970,168560903,168560965,ENSG00000283612,MIR103B1,100302238
5,168088737,168728133,168661739,169301139,ENSG00000184347,SLIT3,6586
5,168195150,168195260,168768145,168768255,ENSG00000207739,MIR218-2,407001
5,169010637,169031781,169583772,169604778,ENSG00000040275,SPDL1,54908
5,127593600,127873735,128258036,128659185,ENSG00000138829,FBN2,2201
5,143550436,143856944,144170872,144485686,ENSG00000183775,KCTD16,57528
5,126988706,126994322,127649081,127658630,ENSG00000205279,CTXN3,613212
5,43121641,43175823,43120913,43176322,ENSG00000172262,ZNF131,7690
5,43287571,43313614,43287469,43313412,ENSG00000112972,HMGCS1,3157
5,43381599,43412488,43379192,43412391,ENSG00000151882,CCL28,56477
5,43486802,43515273,43486708,43515148,ENSG00000172244,C5orf34,375444
5,43526369,43557195,43527092,43557695,ENSG00000172239,PAIP1,10605
5,43603228,43705668,43602722,43707405,ENSG00000112992,NNT,23530
5,44305096,44388784,44300246,44389420,ENSG00000070193,FGF10,2255
5,44809026,44815618,44808946,44815514,ENSG00000112996,MRPS30,10884
5,45255051,45696220,45254947,45696380,ENSG00000164588,HCN1,348980
5,49692030,49737234,50396191,50441288,ENSG00000170571,EMB,133418
5,49962771,50142356,50666636,50846519,ENSG00000151883,PARP8,79668
5,50678957,50690563,51383447,51394730,ENSG00000016082,ISL1,3670
5,52083773,52098452,52787915,52804044,ENSG00000152684,PELO,53918
5,52083773,52249485,52787915,52959209,ENSG00000213949,ITGA1,3672
5,52285155,52390609,52989351,53094779,ENSG00000164171,ITGA2,3673
5,52776263,52782304,53480628,53487134,ENSG00000134363,FST,10468
5,52856464,52979171,53560638,53683338,ENSG00000164258,NDUFS4,4724
5,53180613,53606403,53883941,54310573,ENSG00000185305,ARL15,54622
5,43039181,43040447,43039232,43043170,ENSG00000177721,ANXA2R,389289
5,53247333,53247429,53951503,53951599,ENSG00000207627,MIR581,693166
5,41925355,41941672,41925280,41941743,ENSG00000151876,FBXO4,26272
5,37379411,37752774,37379317,37753435,ENSG00000082068,WDR70,55100
5,37812778,37835929,37812676,37840041,ENSG00000168621,GDNF,2668
5,37873526,37875900,37839883,37953827,ENSG00000206688,GDNF-AS1,100861519
5,38258510,38465582,38258558,38465480,ENSG00000164318,EGFLAM,133584
5,38282370,38291088,38282263,38290986,ENSG00000248730,EGFLAM-AS4,100852408
5,38400552,38403573,38399813,38403444,ENSG00000248572,EGFLAM-AS2,100506475
5,38475064,38595507,38474962,38595404,ENSG00000113594,LIFR,3977
5,38557603,38557663,38557501,38557561,ENSG00000265304,MIR3650,100500824
5,38846100,38935743,38846011,38935641,ENSG00000145623,OSMR,9180
5,38938021,39074501,38937919,39074399,ENSG00000164327,RICTOR,253260
5,39284377,39364655,39284139,39364495,ENSG00000113600,C9,735
5,39371775,39425335,39371676,39424980,ENSG00000153071,DAB2,1601
5,40680031,40693837,40679914,40693735,ENSG00000171522,PTGER4,5734
5,40711677,40756072,40711575,40755961,ENSG00000113638,TTC33,23548
5,40759480,40798297,40759388,40798374,ENSG00000132356,PRKAA1,5562
5,40832757,40832837,40832655,40832735,ENSG00000212296,SNORD72,619564
5,40841409,40855456,40841366,40855354,ENSG00000132357,CARD6,84674
5,40909598,40983042,40909496,40984643,ENSG00000112936,C7,730
5,40998121,41071444,40998019,41071342,ENSG00000171495,MROH2B,133558
5,41142247,41213695,41142233,41261438,ENSG00000039537,C6,729
5,41307047,41510730,41306956,41510628,ENSG00000182836,PLCXD3,345557
5,41730166,41870791,41730064,41870425,ENSG00000083720,OXCT1,5019
5,41904469,41921738,41904343,41921636,ENSG00000205765,C5orf51,285636
5,42756919,42802539,42756817,42802439,ENSG00000198865,CCDC152,100129792
5,37291940,37371197,37288136,37371106,ENSG00000113569,NUP155,9631
5,53751430,53752214,54455698,54456377,ENSG00000169271,HSPB3,8988
5,54273694,54281414,54977866,54985593,ENSG00000164283,ESM1,11082
5,59783539,59822245,60488123,60548813,ENSG00000152931,PART1,25859
5,59892738,59995993,60596911,60700166,ENSG00000035499,DEPDC1B,55789
5,60047615,60140101,60751791,60844274,ENSG00000164181,ELOVL7,79993
5,60169658,60240905,60866453,60945070,ENSG00000049167,ERCC8,1161
5,60240955,60448864,60945204,61153026,ENSG00000164182,NDUFAF2,91942
5,60453535,60458302,61157703,61162468,ENSG00000188725,SMIM15,643155
5,60628099,60841999,61332257,61546172,ENSG00000130449,ZSWIM6,57688
5,60933635,61002362,61637796,61730244,ENSG00000178722,C5orf64,285668
5,61601988,61683011,62308308,62391025,ENSG00000068796,KIF2A,3796
5,61684350,61699728,62387253,62403905,ENSG00000086189,DIMT1,27292
5,61714710,61924416,62412762,62628582,ENSG00000086200,IPO11,51194
5,61874561,61877275,62578818,62581446,ENSG00000186105,LRRC70,100130733
5,63255874,63258119,63957873,63962445,ENSG00000178394,HTR1A,3350
5,63461670,63668696,64165842,64372869,ENSG00000164197,RNF180,285671
5,63801773,63908121,64506014,64612319,ENSG00000186479,RGS7BP,401190
5,64013977,64064496,64718147,64768691,ENSG00000153006,SREK1IP1,285672
5,64064754,64314590,64768929,65018750,ENSG00000153015,CWC27,10283
5,64444562,64777704,65148737,65481920,ENSG00000049192,ADAMTS6,11174
5,64813592,64858995,65517765,65563168,ENSG00000123219,CENPK,64105
5,64859062,64883376,65563295,65587549,ENSG00000113593,PPWD1,23398
5,64885506,64920187,65589689,65624333,ENSG00000113595,TRIM23,373
5,64961754,65017941,65665927,65722109,ENSG00000197860,SGTB,54557
5,65018022,65125111,65722204,65829283,ENSG00000123213,NLN,57486
5,58264865,59189621,58973687,59768645,ENSG00000113448,PDE4D,5144
